,sypnopsis,Action,Adventure,Comedy,Dementia,Demons,Drama,Ecchi,Fantasy,Game,Harem,Historical,Horror,Kids,Magic,MartialArts,Mecha,Military,Music,Mystery,Parody,Police,Psychological,Romance,Samurai,School,Sci-Fi,Seinen,Shoujo,Shounen,SliceofLife,Space,Sports,SuperPower,Supernatural,Thriller,Vampire
8482,base fantasy manga narita imomushi astra ludger doomsday captain royal knight finally achieve dearest wish retire use saving house long finally arrive sanctuary young girl crash land house girl apprentice witch mistake astra,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8484,year  tide zombie outbreak explode homeland humanity launch large scale battle endless night await arrival dawn end approach go way faith shatter piece bury ashe rage fire blaze fire newborn hope arise,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
8485,hilarious adventure eld apprentice sect problem brain dongfang xianyun reincarnate eld disciple care free sect thing go mind sure end die hand main character read make sense sible disciple avoid flag leave right,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8486,bubble carp live carp lake grandmother tell legendary powerful ruler sea river dragon bubble idolise day bubble encounter evil snake pretend dragon king evil snake accomplice lobby bogart accompany bubble lake bubble grandmother suspect impostor believe dragon horn fake skin slip body identity reveal anger evil snake turn bubble grandmother bubble fierce fight angry bubble search real dragon revive grandmother avenge death find dragon scale leave dragon order beat evil snake way meet new friend include impose aku sassy mei mei timid erl evil snake henchman relentlessly pursue bubble,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8487,young girl strange power tree grow railcar cle life desolate land searching reservoir water routine struggle survive interrupted arrival wakaba boy memory girl new companion commit perilous journey sea burn red fog order find need sustain distant dangerous island swarm robotic bug ultimate fate decide strength wakaba curious ability understand kemurikusa mysterious glow leave wondrous power girl wakaba horde ravenous bug kemurikusa spark life survive land thing end way building live wakaba girl lack answer question mean truth find kemurikusa,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8488,gouki zenjo right hand man jin habari survivor kagutsu incident return work scepter  command reisi munakata new blue king,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8489,sukuna gojo boy run away wealthy home disgust control parent survive street sns app call jungle grant user unnatural power ability,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8490,misaki yata youth reckless immature attitude lead shun classmate saruhiko fushimi loner view world pessimistic way despite polar opposite good friend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8491,begin december anna kushina birthday come boy homra decide celebrate prepare surprise party little princess,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8492,adolf k. weismann share peaceful meal love one day begin realize perfect world alive happy good true,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8494,take place event fourth film series center  yr old keisuke amano natsume young brother    believe supernatural phenomenon notice sister frequently come home late decide stalk find duty exorcise evil youkai alongside friend touma akinori running yo kai detective agency secret reveal natsume decide let tag activity investigate youkai crime evil youkai maintain peace city,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8496,commission nara city order promote tourism region ryou inoue series quirky video air japanese television web release,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,chuukan kanriroku tonegawa spin kaiji series follow tonegawa right hand man kazutaka hyoudou president teiai corporation owner numerous gambling tournament hyoudou get bored life order tonegawa organize call game death subordinate job president good mood tonegawa cooperate subordinate order president happy follow humorous story interaction subordinate character kaiji series,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8500,special include anime bd dvd releases disc release feature heya camp episode  story nadeshiko join club,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8503,alcia world govern count number engrave person body represent number relate life count determine person social status power alcia count reach zero person send abyss place rumor bad death hina traveler count base distance travel witnessed mother drag abyss determined fulfill mother wish set journey search legendary ace hero war happen year ago bear white star count wander hina encounter licht bach mysterious mask man negative count nana owner tavern midst have good time hina trick battle military soldier despite negative count licht rescue hina reveal count white star legendary ace plunderer follow journey hina inhabitant alcia discover truth world abyss legendary ace,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8504,business usual massive city orario legion adventurer gather explore monster infest dungeon easily fluster brave bell cranel sole member hestia familia help demi human supporter liliruca arde competent blacksmith welf crozzo bell earn title little rookie orario fast grow adventurer thank endeavor deep level dungeon dungeon ni deai will motomeru wa machigatteiru darou ka ii continue bell adventure try bring glory goddess protect care familias god city begin notice achievement attempt add rank,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8505,continue adventure strong order traverse deep dungeon bell cranel wanders orario city street friend goddess hestia evening city fill stall game celebrate holy moon festival hermes god host activity participant ask pull spear embed crystal boulder succeed receive special gift trip world divine blessing god bell merry group challenge claim prize facade innocent party game lie preface dare quest ahead,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8506,goblin know ferocity cunne rapid reproduction reputation lowly monster cause threat overlook raid rural civilization kidnap females specie breed vile creature free continue onslaught adventurer turn blind eye favor rewarding assignment large bounty commemorate day porcelain rank adventurer  year old priestess join band young enthusiastic rookie investigate tribe goblin responsible disappearance village woman unprepared inexperienced group soon face inevitable demise ambush explore cave leave stand terrified priestess accept fate goblin slayer unexpectedly appear rescue little effort destroy entire goblin nest holder prestigious silver rank goblin slayer allow accompany assist adventurer guild goblin relate matter priestess high elf dwarf lizard man armored warrior rest single goblin frontier land eradicate good,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8507,metaphorical expression child get separate mother department store overwhelm anxiety having seek strange help,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8508,little girl astronaut crash small ship space scientist large crash ship spend time repair ship tearful departure,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8513,short follow boy look girl meet gun gale online game boy believe connection girl connection fantasy time test bond real fantasy come,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8514,story begin early showa era th century mysterious old man train relate disappearance old brother decade ago near  story ryounkaku tower stand seaside town uozu japan mystery revolve telescope peep show blur boundary reality dream,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8516,story take place future akihabara otaku culture decline player play shopkeeper otaku shop heroines fact otaku girl shopkeeper start help people claim lose otaku memory,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8517,win high school team tournament great accomplishment mizusawa member great stride improve victory symbolize far come accomplish goal individual aim reach chihaya ayase sight set wakamiya shinobu title queen taichi mashima class finally compete arata wataya mizusawa want well tell future hold try,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
8518,face impend disaster animal world look mythical ark salvation problem snake tribe operate ark snake escape utopia save animal pleasant goat big big wolf travel utopia convince snake help process friend snake agree help pleasant goat big big wolf decide stay save home,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8519,fairytale handsome prince help friendly dwarf marry beautiful princess life happily unfortunately case prince pegasus meddling dwarf pegasus prince pegasus stop marry princess falls pegasus city green green pasture pleasant goat friend help prince pegasus return home big big wolf closely follow goat,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8520,green green pasture exist love legend valiant dragon slayer live stone age having grow listen story awe inspire adventure pleasant goat fatty goat want dragon slayer try dream come true fatty goat inadvertently switch body big big wolf pleasant goat soon find transport stone age evil dragon appear threaten stone age green green pasture fatty goat big big wolf pleasant goat rise dragon slay challenge,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8521,having stand life exceptional character misato kurihara live joy have close friend experience have regular life sudden death transport divine realm reincarnate grant wish think ordinary life want wish bear normal person ability average world resurrect reborn adele von ascham daughter noble possess magic power completely exceed label average desire carry life want leave home enroll hunter school faraway kingdom mile alias try hide overpower potential attain goal difficult especially face crazy situation ensue,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8522,rigorous city life china bustle unforgiving contain everlasting memory day past story tell different city shikioriori follow loss youth daunting realization adulthood reality change unchangeable short live moment childhood day plentiful bowl noodle beauty family trial love endure inevitable flow time different character explore strength bond warmth cherish memory disorder present world witness quaint story recognize comfort past attempt revive neglect flavor youth,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8523,lack consider important asset basketball sora kurumatani struggle short height inception love game despite miss beneficial aspect sora unwavere drive allow small stature dictate ability play believe strongly try hard persistently practice prove capability hope satisfy mother wish sora enter kuzuryuu high school member basketball club compete wholeheartedly tournament sora disappoint find boy basketball team retreat punk interest sport sora come learn brothers chiaki momoharu hanazono acquaint lose spirited motivation play determine revive basketball team sora challenge boy match quick foot swift movement overwhelm group gradually affect sora impressive skill sheer effort tireless devotion basketball boy unexpectedly find burn passion game rekindle,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
8524,concept movie music video super junior d&e single circus boy band duo south korean music video create japan japanese release single avex trax record label,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8525,schoolboy aoyama bright inquisitive bit headstrong lot brainwork busy adult thousand day moment live life fourth grader bad life summer arrive school nearly crush intrigue old woman meet dentist office coaching chess game colony penguin materialize middle aoyama sleepy little town earth waddling interloper come aoyama friend embark research mission apply rigorous scientific method principle discovery lead puzzle wonder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8526,enjoy surreal easy go comedy cartoon create introduce fukushima prefecture wonderful agricultural marine product world story set farm academy happy island product study hard prepare shipment,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8531,collaboration campaign kraft parmesan cheese world masterpiece theater web short seven world masterpiece theater story act mini story respective show haha will tazunete sanzenri occur apprentice fairy call palme connect story use magic    happy pasta,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8532,noble kappa kingdom fall otter empire kappa prince keppi lose power helpless unseen kapa zombie zombie plague world creation otter manifestation people deep desire choice keppi rely young boy kazuki yasaka carry box go enta jinnai kazuki childhood friend tooi kuji delinquent school truant have mythical organ call shirikodama remove boy able kappa fight kapa zombie defeat boy connect mind body importantly secret kappa kingdom rely boy reveal learn connection fragile truly precious thing,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8533,anime set titular musical note island god music say reside island home instrument animal bear music energy part body compose musical instrument day witch arrive island warrior girl cara journey defeat witch win peace island,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8534,thirty seven year old satoru mikami typical corporate worker perfectly content monotonous lifestyle tokyo fail nail girlfriend life midst casual encounter colleague falls victim random assailant street stab succumb injury peculiar voice echoes mind recite bunch command die man sense satoru regain consciousness discover reincarnated goop slime unfamiliar realm acquire newfound skill notably power devour mimic appearance ability stumble seal catastrophe level monster storm dragon veldora seal away past  year devastating town ash sympathetic predicament satoru befriend promise assist destroy seal return veldora bestow rimuru tempest grant divine protection liberate mundanity past life rimuru embark fresh journey distinct goal mind grow accustom new physique gooey antic ripple world gradually alter fate,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
